inner_ID,Ligand SMILES,IC50 (nM),ref,onlyligand_token
id_2909,CCC(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,1627.637091,Moonshot,"['C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'S2', 'C0', 'C0', 'O0', 'C0', 'N1', 'N1', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_79,CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)NN(CCC(N)=O)C(=O)[C@@H](F)Cl,5,BindingDB,"['C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'N1', 'N1', 'C0', 'C0', 'C0', 'N1', 'O0', 'C0', 'O0', 'C0', 'F1', 'Cl6']"
id_7190,O=C(Cc1cccc(Cl)c1)Nc1cncc2cc(OCC(F)(F)F)ccc12,99500,Moonshot,"['O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'F1', 'F1', 'F1', 'C0', 'C0', 'C0']"
id_7528,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4C(=O)NC(=O)NN4,99500,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'C0', 'O0', 'C0', 'C0', 'O0', 'N1', 'C0', 'O0', 'N1', 'N1']"
id_1375,Cn1cncc1C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,224,BindingDB,"['C0', 'N1', 'C0', 'N1', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'C0', 'C0', 'C0']"
id_3921,C1C(C2=C(C=CC(=C2)Cl)C(=O)N1)C(=O)NC3=CN=C4N3C=CC=C4,5930,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'O0', 'N1', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0']"
id_4109,COc1ccc(cc1)N1C(=O)NC(=O)C(=Cc2cc(Cl)c(OCc3cccc(c3)C(O)=O)c(Cl)c2)C1=O,6860,BindingDB,"['C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'O0', 'C0', 'Cl6', 'C0', 'C0', 'O0']"
id_804,CNC(=O)CN1CC(C2=C(C1=O)C=CC(=C2)Cl)C(=O)NC3=C4C(=CN=C3)C=CC=C4Cl,92,Pubchem&Chembl,"['C0', 'N1', 'C0', 'O0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6']"
id_5712,CNC(=O)C[C@]1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccccc12,49600,BindingDB,"['C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_407,CC(C)C[C@@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C2(C)C)NC(=O)C4CC4,28.6,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C3', 'N7', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0']"
id_4781,NS(=O)(=O)c1ccc(N2CCC(N3CCCCCC3)CC2)cc1,15758.05815,Moonshot,"['N7', 'S6', 'O0', 'O0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_7964,CC(C)c1cc2CCC3[C@](C)(CO)CCC[C@@]3(C)c2cc1O,128900,BindingDB,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C3', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0']"
id_219,CC(C)(C)C[C@H](NC(=O)C[C@H](c1ccccc1)C(F)(F)F)C(=O)NC(C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1,13,BindingDB,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'F1', 'F1', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'O0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0']"
id_3962,COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)C#N,6000,BindingDB,"['C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'O0', 'C3', 'N7']"
id_6251,COc1ccc(OC)c(CNC(=O)Nc2cn(CC(C)C)c(=O)c3ccccc23)c1,99000,Moonshot,"['C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_2050,CC(=O)NC1=NC=C(C=C1)N(CC2=CC(=CC=C2)Cl)C(=O)CC3=CN=CC4=CC=CC=C43,508,Pubchem&Chembl,"['C0', 'C0', 'O0', 'N1', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'O0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_6464,CC1=C(NC2=C1C(=NC=N2)NC(=O)C3CCN(CC3)C4=NC=C(C=C4)Cl)C,99000,Pubchem&Chembl,"['C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'N1', 'C0', 'N1', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0']"
id_2174,O=C(Cn1nnc2ccccc12)N(C(C(=O)NC1CCCCC1)c1ccsc1)c1ccc(NC(=O)C2CC2)cc1,600,BindingDB,"['O0', 'C0', 'C0', 'N1', 'N1', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'S2', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_4585,C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=NC=C(C=C3)Cl,12200,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'Cl6']"
id_7005,Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,99500,Moonshot,"['C0', 'C0', 'N1', 'N1', 'C0', 'C0', 'N1', 'C0', 'Cl6', 'C0', 'C0', 'N1', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'N1', 'C0', 'N1', 'N1', 'N1', 'C0', 'C0']"
id_1078,CCOC(=O)c1c(C)n(c2ccc(cc12)N(C(=O)c1ccco1)S(C)(=O)=O)S(C)(=O)=O,147,BindingDB,"['C0', 'C0', 'O0', 'C0', 'O0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'O0', 'S6', 'C3', 'O0', 'O0', 'S6', 'C3', 'O0', 'O0']"
id_933,CNC(=O)c1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)c2c1,115.618688,Moonshot,"['C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'N1', 'S6', 'O0', 'O0', 'C0', 'C0', 'C3', 'N7', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'C0', 'C0', 'C0']"
id_826,CO[C@]1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccc(F)cc12,97,BindingDB,"['C0', 'O0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'C0', 'C0']"
id_6328,C1=CC=C(C=C1)C2=NC=C(C=C2)N(CC3=CSC=N3)C(=O)CN4C=C(N=N4)CN,99000,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'S2', 'C3', 'N1', 'C0', 'O0', 'C0', 'N1', 'C0', 'C0', 'N1', 'N1', 'C0', 'N1']"
id_2698,CC(C)(C)c1ccc(N(C(=O)c2c[nH]nn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,1170.549374,Moonshot,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'N1', 'N1', 'N1', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0']"
id_5377,CCOC(=O)/C=C/N1CCN(S(=O)(=O)c2ccccc2)CC1,29982.40576,Moonshot,"['C0', 'C0', 'O0', 'C0', 'O0', 'C0', 'C0', 'N1', 'C0', 'C0', 'N1', 'S6', 'O0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_611,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)\C=C\c1ccc(Cl)cc1F)C(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,56,BindingDB,"['C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'C0', 'F1', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C3', 'O0']"
id_2612,Nc1nc(S)c2ncn(C3OC(CO)C(O)C3O)c2n1,1080,Pubchem&Chembl,"['N1', 'C0', 'N1', 'C0', 'S2', 'C0', 'N1', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'O0', 'C0', 'O0', 'C0', 'O0', 'C0', 'N1']"
id_603,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,54.64,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'F1', 'F1', 'F1', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C3', 'N7', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0']"
id_5063,Clc1ccc2OCC[C@]3(NC(=O)N(C3=O)c3cncc4ccccc34)c2c1,20500,BindingDB,"['Cl6', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'N1', 'C0', 'O0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_4847,CC1=CC(=CC=C1)COC(=O)C2=CC=CC3=C2NC(=O)C3=O,17300,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'O0']"
id_126,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)CCc1cc(F)cc(F)c1,7.6,Pubchem&Chembl,"['O0', 'C3', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'C0', 'C0', 'F1', 'C0']"
id_1155,COc1ccc2cc([C@@H](C)C(=O)Oc3cncc(Cl)c3)ccc2c1,160,Pubchem&Chembl,"['C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'O0', 'C0', 'C0', 'N1', 'C0', 'C0', 'Cl6', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_4800,CCOC(=O)C(C=Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)N=CC(C#N)C(=O)OCC)C#N,16000,BindingDB,"['C0', 'C0', 'O0', 'C0', 'O0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'S6', 'O0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C3', 'N7', 'C0', 'O0', 'O0', 'C0', 'C0', 'C3', 'N7']"
id_3918,CN(CC(=O)NC1=CC=CC=C1Br)C(=O)CCl,5900,Pubchem&Chembl,"['C0', 'N1', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Br0', 'C0', 'O0', 'C0', 'Cl6']"
id_3030,NS(=O)(=O)c1ccc(CNCC2(CCOc3ccc(Cl)cc23)C(=O)Nc2cncc3ccccc23)cc1F,1940,BindingDB,"['N7', 'S6', 'O0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1']"
id_3720,CC1CC(C)CN(C1)S(=O)(=O)c1ccc2N(Cc3ccccc3)C(=O)C(=O)c2c1,4700,BindingDB,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'S6', 'O0', 'O0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'O0', 'C0', 'C0']"
id_2932,CC(C)C[C@@H](NC(=O)[C@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](C[C@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,1700,BindingDB,"['C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'N1', 'C0', 'O0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'O0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'S2']"
id_2970,CC(C)(C)C[C@H](NC(=O)COC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N,1790,BindingDB,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C3', 'N7']"
id_7270,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(-n2ccnc2)cc1,99500,Moonshot,"['O0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'O0', 'C3', 'N1', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0']"
id_384,COc1ccc(C)c2[nH]c(cc12)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N,25,BindingDB,"['C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C3', 'N7']"
id_5730,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)CNC(=O)c3ccccc3)[C@H]2S1(=O)=O,50000,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'N1', 'C0', 'O0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'S6', 'O0', 'O0']"
id_5236,C1C(NC1=O)OC2=CC(=CC(=C2)NC(=O)CC3=CN=CN=C3)F,24900,Pubchem&Chembl,"['C0', 'C0', 'N1', 'C0', 'O0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'N1', 'C0', 'N1', 'C0', 'F1']"
id_3342,CN(C)CCOC1=CC2=CN=CC(=C2C=C1)NC(=O)CC3=CC(=CC=C3)Cl,2830,Pubchem&Chembl,"['C0', 'N1', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6']"
id_3258,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-c2ccco2)cc1)c1ccccc1,2540,Pubchem&Chembl,"['C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_3775,CC(C)(C)OC(=O)Nc1cccn([C@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c1=O,5000,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'O0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0']"
id_156,CC(OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC1CCNC1=O)C=O,9,BindingDB,"['C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C3', 'O0']"
id_6539,CN1C=C(N=C1)CN(C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)C4=CN=NN4C5=CC=CC=C5,99000,Pubchem&Chembl,"['C0', 'N1', 'C0', 'C0', 'N1', 'C3', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'N1', 'N1', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_3909,CS(=O)(=O)NC1=CC=CC(=C1)C2=NN(C(C2)C3=CC=CC=C3)C(=O)CCl,5830,Pubchem&Chembl,"['C3', 'S6', 'O0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'Cl6']"
id_5009,COC1=CC=CC2=C1C=C(N2)C(=O)N[C@H](CC3CC3)C(=O)N[C@@H](C[C@@H]4CCCNC4=O)C#N,20000,Pubchem&Chembl,"['C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C3', 'N7']"
id_38,CN([C@@H](CC1CCCCC1)C(=O)NN(CCC(N)=O)C(=O)CCl)C(=O)c1cc2ccccc2[nH]1,2,BindingDB,"['C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'N1', 'C0', 'C0', 'C0', 'N1', 'O0', 'C0', 'O0', 'C0', 'Cl6', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1']"
id_2930,CC1CCN(CC1)S(=O)(=O)c1ccc2N(Cc3ccccc3)C(=O)C(=O)c2c1,1690,BindingDB,"['C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'S6', 'O0', 'O0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'O0', 'C0', 'C0']"
id_6035,Cc1ccncc1NC(=O)C(C)c1cc(Cl)cc(OC2CC(=O)N2)c1,77134.84119,Moonshot,"['C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0']"
id_5209,OC(=O)c1ccc(C=C2C(=O)N(N=C2c2ccccc2)c2ccc(Cl)c(Cl)c2)cc1,24300,BindingDB,"['O0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'Cl6', 'C0', 'C0', 'C0']"
id_6041,O=C(Cc1ccsc1)N1CCN(c2cc(-c3cccs3)n[nH]2)CC1,78208.54338,Moonshot,"['O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'S2', 'C0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'S2', 'N1', 'N1', 'C0', 'C0']"
id_5940,CC1=C(c2ccccc2)C1C(=O)NCc1nc(-c2ccccc2C(F)(F)F)no1,66920,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'F1', 'F1', 'N1', 'O0']"
id_6592,Cc1cccc(NC(=O)[C@H](N2Cc3ccccc3C2=O)c2ccccc2)n1,99000,BindingDB,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1']"
id_5623,CC1=C(C=C(C=C1)NC2=C(C(=O)N(C2=O)CC3=CN=CC=C3)C4=CC=CC=C4)C,43500,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_4646,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2nnc(o2)C2CCCCC2)c1,13300,BindingDB,"['C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'C0', 'O0', 'C0', 'C0', 'N1', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
